employee_id,name,department,position,hire_date,exit_date,is_active,salary_band,region
EMP-04053,Karyawan-04053,Marketing & Customer,Customer Service,2022-09-25,,1,Band-3,Surabaya
EMP-04054,Karyawan-04054,Marketing,CRM Analyst,2025-08-07,,1,Band-3,Medan
EMP-04055,Karyawan-04055,Marketing & Customer,Digital Marketer,2023-12-05,2025-08-23,0,Band-3,Bandung
EMP-04056,Karyawan-04056,Mktg,Marketing Executive,2020-04-08,,1,Band-1,Bandung
EMP-04057,Karyawan-04057,Marketing,Marketing Executive,2021-10-02,,1,Band-2,Makassar
EMP-04058,Karyawan-04058,Mktg,Brand Manager,2019-09-27,,1,Band-4,Jakarta
EMP-04059,Karyawan-04059,Mktg,Digital Marketer,2024-12-15,2025-10-08,0,Band-1,Lainnya
EMP-04060,Karyawan-04060,Mktg,Digital Marketer,2019-12-22,,1,Band-4,Jakarta
EMP-04061,Karyawan-04061,Marketing & Customer,Brand Manager,2022-02-02,,1,Band-2,Medan
EMP-04062,Karyawan-04062,Marketing & Customer,CRM Analyst,2023-04-04,,1,Band-1,Surabaya
EMP-04063,Karyawan-04063,Marketing & Customer,CRM Analyst,2023-07-27,,1,Band-2,Lainnya
EMP-04064,Karyawan-04064,Marketing & Customer,Marketing Executive,2021-06-01,,1,Band-3,Semarang
EMP-04065,Karyawan-04065,MARKETING,Customer Service,2024-11-10,2025-10-18,0,Band-2,Lainnya
EMP-04066,Karyawan-04066,Mktg,Customer Service,2025-05-19,,1,Band-1,Semarang
EMP-04067,Karyawan-04067,Mktg,Digital Marketer,2024-12-18,,1,Band-1,Bandung
EMP-04068,Karyawan-04068,Marketing,Customer Service,2016-10-04,2025-07-02,0,Band-1,Makassar
EMP-04069,Karyawan-04069,Marketing & Customer,Digital Marketer,2019-10-16,,1,Band-4,Lainnya
EMP-04070,Karyawan-04070,Marketing,Marketing Executive,2024-08-05,,1,Band-1,Semarang
EMP-04071,Karyawan-04071,Mktg,Digital Marketer,2021-08-10,,1,Band-3,Semarang
EMP-04072,Karyawan-04072,Marketing/Customer,Marketing Executive,2025-05-20,,1,Band-1,Makassar
EMP-04073,Karyawan-04073,Marketing,Digital Marketer,2015-02-07,,1,Band-3,Jakarta
EMP-04074,Karyawan-04074,Marketing & Customer,Customer Service,2024-01-20,,1,Band-1,Makassar
EMP-04075,Karyawan-04075,MARKETING,Digital Marketer,2015-04-03,,1,Band-1,Medan
EMP-04076,Karyawan-04076,Mktg,Brand Manager,2025-02-17,,1,Band-3,Makassar
EMP-04077,Karyawan-04077,Marketing,Brand Manager,2024-03-25,,1,Band-2,Surabaya
EMP-04078,Karyawan-04078,MARKETING,Digital Marketer,2021-10-20,,1,Band-3,Medan
EMP-04079,Karyawan-04079,Marketing/Customer,Brand Manager,2020-12-17,2025-04-24,0,Band-1,Surabaya
EMP-04080,Karyawan-04080,Mktg,Marketing Executive,2021-03-28,2025-07-26,0,Band-5,Makassar
EMP-04081,Karyawan-04081,Mktg,Brand Manager,2023-06-03,,1,Band-1,Lainnya
EMP-04082,Karyawan-04082,Mktg,Customer Service,2022-09-13,,1,Band-1,Surabaya
EMP-04083,Karyawan-04083,Marketing,CRM Analyst,2022-10-28,,1,Band-3,Surabaya
EMP-04084,Karyawan-04084,Mktg,Digital Marketer,2025-03-03,,1,Band-1,Makassar
EMP-04085,Karyawan-04085,Marketing,Brand Manager,2020-07-09,2025-09-16,0,Band-2,Bandung
EMP-04086,Karyawan-04086,Mktg,Marketing Executive,2018-11-27,,1,Band-4,Surabaya
EMP-04087,Karyawan-04087,Marketing & Customer,Marketing Executive,2023-07-24,,1,Band-3,Semarang
EMP-04088,Karyawan-04088,Marketing,Digital Marketer,2024-06-13,2025-10-20,0,Band-5,Bandung
EMP-04089,Karyawan-04089,Marketing & Customer,Marketing Executive,2022-11-23,,1,Band-3,Jakarta
EMP-04090,Karyawan-04090,MARKETING,Brand Manager,2025-12-19,,1,Band-3,Semarang
EMP-04091,Karyawan-04091,Marketing & Customer,Marketing Executive,2023-10-08,2025-08-09,0,Band-4,Semarang
EMP-04092,Karyawan-04092,Mktg,Marketing Executive,2022-11-23,2025-10-17,0,Band-5,Semarang
EMP-04093,Karyawan-04093,Marketing/Customer,Brand Manager,2019-09-07,,1,Band-2,Jakarta
EMP-04094,Karyawan-04094,Mktg,Marketing Executive,2016-02-10,,1,Band-1,Bandung
EMP-04095,Karyawan-04095,MARKETING,Digital Marketer,2022-04-27,2025-05-04,0,Band-4,Semarang
EMP-04096,Karyawan-04096,MARKETING,Digital Marketer,2023-12-11,,1,Band-2,Surabaya
EMP-04097,Karyawan-04097,Mktg,CRM Analyst,2017-03-19,,1,Band-3,Bandung
EMP-04098,Karyawan-04098,MARKETING,Brand Manager,2020-03-28,,1,Band-3,Jakarta
EMP-04099,Karyawan-04099,Marketing/Customer,Customer Service,2024-09-14,,1,Band-4,Medan
EMP-04100,Karyawan-04100,Marketing/Customer,Brand Manager,2023-04-09,,1,Band-1,Jakarta
EMP-04101,Karyawan-04101,MARKETING,CRM Analyst,2022-08-17,2025-09-11,0,Band-1,Bandung
EMP-04102,Karyawan-04102,MARKETING,Brand Manager,2021-06-23,,1,Band-2,Medan
EMP-04103,Karyawan-04103,IT,QA Engineer,2023-09-06,,1,Band-1,Jakarta
EMP-04104,Karyawan-04104,Digital & IT,Product Manager,2019-09-21,,1,Band-3,Surabaya
EMP-04105,Karyawan-04105,Digital,Software Engineer,2023-02-20,,1,Band-1,Medan
EMP-04106,Karyawan-04106,Tech,Software Engineer,2020-11-13,2025-12-19,0,Band-4,Semarang
EMP-04107,Karyawan-04107,Digital,Software Engineer,2019-07-09,,1,Band-1,Makassar
EMP-04108,Karyawan-04108,TECHNOLOGY,UI/UX Designer,2025-07-25,,1,Band-3,Lainnya
EMP-04109,Karyawan-04109,IT,QA Engineer,2015-12-19,,1,Band-1,Jakarta
EMP-04110,Karyawan-04110,Tech,Software Engineer,2020-12-02,,1,Band-2,Lainnya
EMP-04111,Karyawan-04111,Digital & IT,UI/UX Designer,2020-03-06,,1,Band-3,Surabaya
EMP-04112,Karyawan-04112,TECHNOLOGY,DevOps,2025-03-08,,1,Band-2,Bandung
EMP-04113,Karyawan-04113,Digital,UI/UX Designer,2015-02-16,,1,Band-2,Surabaya
EMP-04114,Karyawan-04114,Tech,DevOps,2023-01-18,,1,Band-2,Makassar
EMP-04115,Karyawan-04115,TECHNOLOGY,Product Manager,2015-06-18,,1,Band-3,Lainnya
EMP-04116,Karyawan-04116,IT,UI/UX Designer,2018-12-08,,1,Band-4,Lainnya
EMP-04117,Karyawan-04117,Digital & IT,Product Manager,2020-10-22,,1,Band-1,Surabaya
EMP-04118,Karyawan-04118,Digital & IT,Product Manager,2022-10-23,,1,Band-2,Medan
EMP-04119,Karyawan-04119,Digital & IT,Data Analyst,2024-02-01,2025-11-13,0,Band-2,Jakarta
EMP-04120,Karyawan-04120,Digital & IT,Data Analyst,2024-04-10,,1,Band-1,Medan
EMP-04121,Karyawan-04121,Digital,DevOps,2021-11-26,,1,Band-2,Semarang
EMP-04122,Karyawan-04122,TECHNOLOGY,DevOps,2022-09-15,,1,Band-3,Bandung
EMP-04123,Karyawan-04123,Digital & IT,Software Engineer,2019-12-08,,1,Band-3,Surabaya
EMP-04124,Karyawan-04124,IT,DevOps,2025-04-15,,1,Band-1,Surabaya
EMP-04125,Karyawan-04125,Digital,Data Analyst,2016-09-23,,1,Band-1,Surabaya
EMP-04126,Karyawan-04126,Digital,DevOps,2022-02-21,,1,Band-2,Medan
EMP-04127,Karyawan-04127,IT,Product Manager,2021-04-23,,1,Band-3,Surabaya
EMP-04128,Karyawan-04128,IT,UI/UX Designer,2016-08-03,,1,Band-1,Surabaya
EMP-04129,Karyawan-04129,Tech,UI/UX Designer,2020-05-19,,1,Band-1,Lainnya
EMP-04130,Karyawan-04130,Tech,UI/UX Designer,2019-10-06,,1,Band-2,Medan
EMP-04131,Karyawan-04131,Digital,UI/UX Designer,2018-04-02,,1,Band-2,Makassar
EMP-04132,Karyawan-04132,Digital,QA Engineer,2024-12-10,,1,Band-4,Semarang
EMP-04133,Karyawan-04133,TECHNOLOGY,UI/UX Designer,2016-03-21,,1,Band-3,Medan
EMP-04134,Karyawan-04134,Digital & IT,DevOps,2019-05-07,,1,Band-4,Surabaya
EMP-04135,Karyawan-04135,IT,Software Engineer,2016-08-21,,1,Band-5,Makassar
EMP-04136,Karyawan-04136,Tech,QA Engineer,2019-11-21,,1,Band-1,Lainnya
EMP-04137,Karyawan-04137,Digital,UI/UX Designer,2021-05-27,,1,Band-1,Jakarta
EMP-04138,Karyawan-04138,Tech,Data Analyst,2022-11-11,,1,Band-2,Bandung
EMP-04139,Karyawan-04139,IT,Data Analyst,2023-06-28,,1,Band-4,Bandung
EMP-04140,Karyawan-04140,TECHNOLOGY,DevOps,2022-04-06,,1,Band-3,Makassar
EMP-04141,Karyawan-04141,Digital & IT,Product Manager,2018-07-03,2025-12-17,0,Band-2,Bandung
EMP-04142,Karyawan-04142,TECHNOLOGY,Software Engineer,2018-06-05,,1,Band-3,Makassar
EMP-04143,Karyawan-04143,IT,Product Manager,2022-05-25,,1,Band-3,Lainnya
EMP-04144,Karyawan-04144,Digital,UI/UX Designer,2025-03-06,,1,Band-1,Lainnya
EMP-04145,Karyawan-04145,Digital,DevOps,2022-06-11,,1,Band-2,Bandung
EMP-04146,Karyawan-04146,IT,DevOps,2022-03-01,,1,Band-2,Medan
EMP-04147,Karyawan-04147,IT,Software Engineer,2019-03-23,,1,Band-1,Semarang
EMP-04148,Karyawan-04148,TECHNOLOGY,QA Engineer,2023-04-26,,1,Band-1,Jakarta
EMP-04149,Karyawan-04149,IT,Software Engineer,2020-12-05,,1,Band-1,Jakarta
EMP-04150,Karyawan-04150,Tech,Product Manager,2016-06-02,,1,Band-2,Makassar
EMP-04151,Karyawan-04151,TECHNOLOGY,UI/UX Designer,2023-05-25,,1,Band-1,Lainnya
EMP-04152,Karyawan-04152,Digital & IT,UI/UX Designer,2018-10-22,,1,Band-3,Jakarta
EMP-04153,Karyawan-04153,TECHNOLOGY,DevOps,2025-09-13,,1,Band-1,Surabaya
EMP-04154,Karyawan-04154,IT,QA Engineer,2023-06-04,2025-08-06,0,Band-3,Semarang
EMP-04155,Karyawan-04155,Tech,QA Engineer,2017-05-07,,1,Band-1,Bandung
EMP-04156,Karyawan-04156,Tech,QA Engineer,2025-08-08,,1,Band-2,Medan
EMP-04157,Karyawan-04157,Tech,QA Engineer,2021-05-23,2025-03-19,0,Band-2,Jakarta
EMP-04158,Karyawan-04158,TECHNOLOGY,DevOps,2023-07-19,,1,Band-4,Makassar
EMP-04159,Karyawan-04159,IT,UI/UX Designer,2018-07-13,,1,Band-2,Bandung
EMP-04160,Karyawan-04160,TECHNOLOGY,UI/UX Designer,2019-10-13,,1,Band-2,Lainnya
EMP-04161,Karyawan-04161,Digital & IT,Product Manager,2021-08-24,,1,Band-4,Medan
EMP-04162,Karyawan-04162,IT,Software Engineer,2021-03-25,,1,Band-1,Makassar
EMP-04163,Karyawan-04163,Digital,Product Manager,2022-12-06,,1,Band-1,Surabaya
EMP-04164,Karyawan-04164,Tech,DevOps,2020-09-03,2025-03-04,0,Band-3,Makassar
EMP-04165,Karyawan-04165,TECHNOLOGY,UI/UX Designer,2023-01-24,,1,Band-5,Makassar
EMP-04166,Karyawan-04166,IT,QA Engineer,2025-05-24,,1,Band-1,Makassar
EMP-04167,Karyawan-04167,IT,UI/UX Designer,2023-08-27,,1,Band-1,Makassar
EMP-04168,Karyawan-04168,IT,Software Engineer,2022-11-09,,1,Band-2,Semarang
EMP-04169,Karyawan-04169,Digital & IT,QA Engineer,2022-02-19,2025-12-23,0,Band-1,Surabaya
EMP-04170,Karyawan-04170,Digital & IT,QA Engineer,2022-07-14,,1,Band-5,Jakarta
EMP-04171,Karyawan-04171,TECHNOLOGY,QA Engineer,2022-05-03,,1,Band-2,Makassar
EMP-04172,Karyawan-04172,TECHNOLOGY,Data Analyst,2024-08-09,,1,Band-2,Lainnya
EMP-04173,Karyawan-04173,Tech,UI/UX Designer,2023-09-26,,1,Band-2,Makassar
EMP-04174,Karyawan-04174,Tech,UI/UX Designer,2024-05-02,,1,Band-5,Semarang
EMP-04175,Karyawan-04175,IT,Software Engineer,2021-03-19,,1,Band-1,Semarang
EMP-04176,Karyawan-04176,IT,UI/UX Designer,2024-08-18,,1,Band-1,Jakarta
EMP-04177,Karyawan-04177,IT,Software Engineer,2015-06-27,,1,Band-1,Jakarta
EMP-04178,Karyawan-04178,IT,DevOps,2019-06-05,,1,Band-1,Semarang
EMP-04179,Karyawan-04179,Digital & IT,UI/UX Designer,2022-09-03,2025-10-03,0,Band-1,Bandung
EMP-04180,Karyawan-04180,Digital & IT,Software Engineer,2020-11-13,2025-01-01,0,Band-1,Semarang
EMP-04181,Karyawan-04181,TECHNOLOGY,Product Manager,2018-05-09,,1,Band-1,Semarang
EMP-04182,Karyawan-04182,Digital,UI/UX Designer,2021-08-08,,1,Band-2,Lainnya
EMP-04183,Karyawan-04183,Digital & IT,QA Engineer,2024-11-06,,1,Band-1,Jakarta
EMP-04184,Karyawan-04184,Tech,UI/UX Designer,2019-01-26,,1,Band-1,Makassar
EMP-04185,Karyawan-04185,Digital & IT,Product Manager,2022-12-25,,1,Band-4,Makassar
EMP-04186,Karyawan-04186,TECHNOLOGY,Software Engineer,2023-01-13,,1,Band-2,Medan
EMP-04187,Karyawan-04187,Tech,Software Engineer,2018-03-23,,1,Band-1,Semarang
EMP-04188,Karyawan-04188,Tech,Product Manager,2024-06-02,,1,Band-2,Lainnya
EMP-04189,Karyawan-04189,Digital,DevOps,2022-05-14,2025-06-02,0,Band-3,Makassar
EMP-04190,Karyawan-04190,Digital,DevOps,2024-07-24,,1,Band-2,Semarang
EMP-04191,Karyawan-04191,TECHNOLOGY,Product Manager,2019-06-08,,1,Band-4,Medan
EMP-04192,Karyawan-04192,TECHNOLOGY,UI/UX Designer,2025-01-11,,1,Band-4,Lainnya
EMP-04193,Karyawan-04193,IT,DevOps,2020-06-05,,1,Band-2,Medan
EMP-04194,Karyawan-04194,IT,Product Manager,2020-06-04,,1,Band-2,Bandung
EMP-04195,Karyawan-04195,TECHNOLOGY,QA Engineer,2016-02-07,,1,Band-1,Lainnya
EMP-04196,Karyawan-04196,Digital,Data Analyst,2016-03-05,,1,Band-2,Lainnya
EMP-04197,Karyawan-04197,Digital,DevOps,2020-01-09,,1,Band-2,Jakarta
EMP-04198,Karyawan-04198,Digital,QA Engineer,2021-05-23,,1,Band-1,Semarang
EMP-04199,Karyawan-04199,Tech,Data Analyst,2023-02-25,,1,Band-2,Medan
EMP-04200,Karyawan-04200,Digital & IT,UI/UX Designer,2015-03-03,2025-10-28,0,Band-3,Surabaya
EMP-04201,Karyawan-04201,Digital,Product Manager,2022-04-08,,1,Band-3,Bandung
EMP-04202,Karyawan-04202,IT,DevOps,2025-11-05,,1,Band-2,Makassar
EMP-04203,Karyawan-04203,Digital,UI/UX Designer,2025-07-11,,1,Band-4,Medan
EMP-04204,Karyawan-04204,Digital & IT,Product Manager,2021-03-18,,1,Band-4,Makassar
EMP-04205,Karyawan-04205,IT,QA Engineer,2025-07-26,,1,Band-2,Makassar
EMP-04206,Karyawan-04206,IT,QA Engineer,2021-11-20,,1,Band-2,Surabaya
EMP-04207,Karyawan-04207,TECHNOLOGY,Data Analyst,2021-07-21,2025-01-02,0,Band-1,Lainnya
EMP-04208,Karyawan-04208,Digital,DevOps,2023-03-27,,1,Band-2,Makassar
EMP-04209,Karyawan-04209,Tech,Product Manager,2017-05-17,2025-04-16,0,Band-4,Bandung
EMP-04210,Karyawan-04210,Tech,Data Analyst,2022-09-08,,1,Band-1,Bandung
EMP-04211,Karyawan-04211,TECHNOLOGY,QA Engineer,2018-03-16,,1,Band-4,Semarang
EMP-04212,Karyawan-04212,Digital & IT,Data Analyst,2024-10-20,,1,Band-2,Jakarta
EMP-04213,Karyawan-04213,Digital & IT,DevOps,2019-02-22,,1,Band-3,Surabaya
EMP-04214,Karyawan-04214,TECHNOLOGY,DevOps,2018-11-27,,1,Band-1,Jakarta
EMP-04215,Karyawan-04215,IT,UI/UX Designer,2019-09-15,,1,Band-3,Bandung
EMP-04216,Karyawan-04216,TECHNOLOGY,QA Engineer,2024-05-16,,1,Band-2,Makassar
EMP-04217,Karyawan-04217,Digital,Data Analyst,2017-06-14,,1,Band-5,Bandung
EMP-04218,Karyawan-04218,Digital,QA Engineer,2017-08-02,,1,Band-2,Semarang
EMP-04219,Karyawan-04219,IT,Software Engineer,2020-09-13,,1,Band-1,Semarang
EMP-04220,Karyawan-04220,Tech,Data Analyst,2017-06-14,,1,Band-1,Lainnya
EMP-04221,Karyawan-04221,Digital,QA Engineer,2025-04-08,,1,Band-3,Semarang
EMP-04222,Karyawan-04222,Tech,Product Manager,2022-09-17,,1,Band-3,Surabaya
EMP-04223,Karyawan-04223,TECHNOLOGY,DevOps,2024-03-17,,1,Band-4,Semarang
EMP-04224,Karyawan-04224,Digital,DevOps,2024-07-13,,1,Band-1,Lainnya
EMP-04225,Karyawan-04225,Digital & IT,Software Engineer,2021-10-12,,1,Band-2,Medan
EMP-04226,Karyawan-04226,Digital,Software Engineer,2023-03-18,,1,Band-3,Medan
EMP-04227,Karyawan-04227,TECHNOLOGY,UI/UX Designer,2021-09-02,,1,Band-1,Jakarta
EMP-04228,Karyawan-04228,TECHNOLOGY,Software Engineer,2023-10-16,,1,Band-1,Bandung
EMP-04229,Karyawan-04229,Digital & IT,Software Engineer,2022-08-11,2025-12-17,0,Band-1,Jakarta
EMP-04230,Karyawan-04230,Digital & IT,QA Engineer,2018-01-03,,1,Band-1,Makassar
EMP-04231,Karyawan-04231,TECHNOLOGY,Software Engineer,2019-11-02,,1,Band-3,Semarang
EMP-04232,Karyawan-04232,Digital,Software Engineer,2024-02-24,,1,Band-2,Makassar
EMP-04233,Karyawan-04233,Tech,Product Manager,2017-10-04,,1,Band-2,Medan
EMP-04234,Karyawan-04234,Digital,Software Engineer,2025-06-17,,1,Band-2,Jakarta
EMP-04235,Karyawan-04235,Digital,Data Analyst,2019-07-16,,1,Band-1,Medan
EMP-04236,Karyawan-04236,Digital,Product Manager,2017-03-28,,1,Band-4,Lainnya
EMP-04237,Karyawan-04237,Digital,UI/UX Designer,2025-01-10,,1,Band-2,Jakarta
EMP-04238,Karyawan-04238,Digital & IT,Data Analyst,2023-01-28,,1,Band-2,Surabaya
EMP-04239,Karyawan-04239,Tech,DevOps,2015-04-11,,1,Band-2,Jakarta
EMP-04240,Karyawan-04240,Tech,QA Engineer,2017-04-12,,1,Band-1,Makassar
EMP-04241,Karyawan-04241,Digital,Software Engineer,2021-11-15,2025-08-14,0,Band-1,Medan
EMP-04242,Karyawan-04242,TECHNOLOGY,UI/UX Designer,2015-04-04,,1,Band-1,Jakarta
EMP-04243,Karyawan-04243,Digital,UI/UX Designer,2022-05-15,,1,Band-2,Makassar
EMP-04244,Karyawan-04244,Digital,DevOps,2018-10-28,,1,Band-2,Semarang
EMP-04245,Karyawan-04245,Digital,Product Manager,2016-05-13,,1,Band-1,Semarang
EMP-04246,Karyawan-04246,TECHNOLOGY,DevOps,2025-12-12,,1,Band-1,Surabaya
EMP-04247,Karyawan-04247,Tech,Data Analyst,2017-08-13,,1,Band-2,Bandung
EMP-04248,Karyawan-04248,IT,Software Engineer,2021-04-10,,1,Band-2,Bandung
EMP-04249,Karyawan-04249,Digital & IT,Product Manager,2019-02-22,2025-01-07,0,Band-1,Makassar
EMP-04250,Karyawan-04250,Tech,Data Analyst,2022-10-15,,1,Band-1,Bandung
EMP-04251,Karyawan-04251,TECHNOLOGY,Software Engineer,2021-08-02,,1,Band-1,Lainnya
EMP-04252,Karyawan-04252,IT,Software Engineer,2022-03-17,,1,Band-3,Bandung
EMP-04253,Karyawan-04253,Tech,QA Engineer,2016-04-21,,1,Band-2,Bandung
EMP-04254,Karyawan-04254,Digital & IT,DevOps,2021-03-28,2025-01-19,0,Band-4,Bandung
EMP-04255,Karyawan-04255,TECHNOLOGY,DevOps,2024-04-05,,1,Band-1,Bandung
EMP-04256,Karyawan-04256,Digital & IT,QA Engineer,2022-10-20,,1,Band-1,Bandung
EMP-04257,Karyawan-04257,IT,Product Manager,2024-04-07,,1,Band-5,Lainnya
EMP-04258,Karyawan-04258,Digital & IT,UI/UX Designer,2022-04-04,,1,Band-1,Surabaya
EMP-04259,Karyawan-04259,IT,Software Engineer,2024-11-28,,1,Band-3,Jakarta
EMP-04260,Karyawan-04260,TECHNOLOGY,DevOps,2024-08-01,,1,Band-3,Bandung
EMP-04261,Karyawan-04261,Digital & IT,UI/UX Designer,2021-12-20,,1,Band-1,Surabaya
EMP-04262,Karyawan-04262,TECHNOLOGY,Software Engineer,2021-12-20,,1,Band-1,Surabaya
EMP-04263,Karyawan-04263,TECHNOLOGY,QA Engineer,2023-05-14,,1,Band-5,Medan
EMP-04264,Karyawan-04264,TECHNOLOGY,Product Manager,2021-05-02,,1,Band-3,Semarang
EMP-04265,Karyawan-04265,TECHNOLOGY,Product Manager,2019-09-04,2025-04-26,0,Band-5,Surabaya
EMP-04266,Karyawan-04266,Tech,DevOps,2015-01-08,,1,Band-1,Medan
EMP-04267,Karyawan-04267,Digital & IT,Software Engineer,2025-04-04,,1,Band-3,Jakarta
EMP-04268,Karyawan-04268,Digital & IT,Data Analyst,2023-06-03,,1,Band-3,Bandung
EMP-04269,Karyawan-04269,TECHNOLOGY,Software Engineer,2021-08-28,,1,Band-2,Medan
EMP-04270,Karyawan-04270,Tech,Software Engineer,2024-12-25,,1,Band-2,Makassar
EMP-04271,Karyawan-04271,Digital & IT,DevOps,2023-09-17,,1,Band-3,Semarang
EMP-04272,Karyawan-04272,Digital & IT,UI/UX Designer,2025-03-21,,1,Band-1,Surabaya
EMP-04273,Karyawan-04273,IT,Data Analyst,2023-01-13,,1,Band-1,Makassar
EMP-04274,Karyawan-04274,IT,Software Engineer,2022-02-10,,1,Band-1,Lainnya
EMP-04275,Karyawan-04275,Tech,Software Engineer,2022-06-04,,1,Band-2,Lainnya
EMP-04276,Karyawan-04276,Digital,QA Engineer,2022-04-05,2025-09-23,0,Band-4,Medan
EMP-04277,Karyawan-04277,Digital,UI/UX Designer,2024-04-18,,1,Band-5,Jakarta
EMP-04278,Karyawan-04278,Digital,UI/UX Designer,2020-09-26,2025-10-27,0,Band-1,Semarang
EMP-04279,Karyawan-04279,TECHNOLOGY,DevOps,2018-02-22,,1,Band-2,Bandung
EMP-04280,Karyawan-04280,Tech,Software Engineer,2016-04-26,,1,Band-2,Lainnya
EMP-04281,Karyawan-04281,Digital & IT,Data Analyst,2024-08-19,2025-01-27,0,Band-1,Semarang
EMP-04282,Karyawan-04282,IT,Product Manager,2022-10-28,,1,Band-3,Semarang
EMP-04283,Karyawan-04283,IT,UI/UX Designer,2017-02-21,2025-05-04,0,Band-4,Jakarta
EMP-04284,Karyawan-04284,TECHNOLOGY,DevOps,2019-03-21,,1,Band-1,Surabaya
EMP-04285,Karyawan-04285,Digital,DevOps,2016-06-19,,1,Band-5,Medan
EMP-04286,Karyawan-04286,IT,Product Manager,2022-06-10,2025-09-06,0,Band-1,Medan
EMP-04287,Karyawan-04287,Digital,Data Analyst,2023-05-18,,1,Band-3,Surabaya
EMP-04288,Karyawan-04288,IT,DevOps,2017-11-16,,1,Band-3,Medan
EMP-04289,Karyawan-04289,TECHNOLOGY,Software Engineer,2016-09-02,,1,Band-4,Makassar
EMP-04290,Karyawan-04290,Digital & IT,DevOps,2024-04-05,,1,Band-2,Semarang
EMP-04291,Karyawan-04291,Tech,Software Engineer,2024-11-05,,1,Band-1,Semarang
EMP-04292,Karyawan-04292,Tech,Data Analyst,2020-09-19,,1,Band-2,Makassar
EMP-04293,Karyawan-04293,Digital,Product Manager,2025-02-10,,1,Band-2,Medan
EMP-04294,Karyawan-04294,IT,Software Engineer,2022-09-04,,1,Band-1,Semarang
EMP-04295,Karyawan-04295,IT,Software Engineer,2020-09-22,,1,Band-2,Bandung
EMP-04296,Karyawan-04296,TECHNOLOGY,QA Engineer,2017-05-17,,1,Band-3,Lainnya
EMP-04297,Karyawan-04297,Tech,DevOps,2018-07-20,,1,Band-1,Semarang
EMP-04298,Karyawan-04298,Digital & IT,UI/UX Designer,2022-02-06,,1,Band-1,Lainnya
EMP-04299,Karyawan-04299,Digital,Product Manager,2020-11-18,,1,Band-1,Makassar
EMP-04300,Karyawan-04300,Digital & IT,QA Engineer,2023-12-20,,1,Band-2,Jakarta
EMP-04301,Karyawan-04301,Tech,Data Analyst,2024-01-09,2025-02-10,0,Band-5,Medan
EMP-04302,Karyawan-04302,Tech,Data Analyst,2025-05-22,,1,Band-2,Makassar
EMP-04303,Karyawan-04303,Digital & IT,Product Manager,2022-07-11,,1,Band-2,Medan
EMP-04304,Karyawan-04304,Digital & IT,Product Manager,2023-06-06,,1,Band-3,Jakarta
EMP-04305,Karyawan-04305,Tech,Data Analyst,2021-08-25,2025-03-04,0,Band-2,Medan
EMP-04306,Karyawan-04306,IT,Product Manager,2017-02-02,,1,Band-3,Surabaya
EMP-04307,Karyawan-04307,TECHNOLOGY,QA Engineer,2016-07-07,,1,Band-3,Makassar
EMP-04308,Karyawan-04308,Digital,DevOps,2022-11-01,,1,Band-1,Lainnya
EMP-04309,Karyawan-04309,Digital & IT,QA Engineer,2017-12-13,,1,Band-2,Jakarta
EMP-04310,Karyawan-04310,TECHNOLOGY,Software Engineer,2020-04-26,,1,Band-2,Semarang
EMP-04311,Karyawan-04311,Tech,Software Engineer,2018-04-11,,1,Band-2,Semarang
EMP-04312,Karyawan-04312,Tech,Software Engineer,2024-03-04,,1,Band-1,Bandung
EMP-04313,Karyawan-04313,Digital & IT,Software Engineer,2021-12-06,2025-10-02,0,Band-1,Semarang
EMP-04314,Karyawan-04314,TECHNOLOGY,Product Manager,2023-05-28,,1,Band-3,Jakarta
EMP-04315,Karyawan-04315,Digital,Software Engineer,2018-02-04,,1,Band-2,Surabaya
EMP-04316,Karyawan-04316,TECHNOLOGY,Product Manager,2025-05-10,,1,Band-2,Medan
EMP-04317,Karyawan-04317,IT,UI/UX Designer,2023-11-21,,1,Band-1,Jakarta
EMP-04318,Karyawan-04318,TECHNOLOGY,QA Engineer,2021-01-10,,1,Band-1,Surabaya
EMP-04319,Karyawan-04319,Tech,DevOps,2020-01-15,,1,Band-3,Medan
EMP-04320,Karyawan-04320,Tech,Data Analyst,2019-05-19,,1,Band-3,Makassar
EMP-04321,Karyawan-04321,Digital,Product Manager,2024-12-20,,1,Band-1,Bandung
EMP-04322,Karyawan-04322,TECHNOLOGY,DevOps,2025-08-03,,1,Band-1,Jakarta
EMP-04323,Karyawan-04323,Digital & IT,Software Engineer,2024-09-05,,1,Band-1,Bandung
EMP-04324,Karyawan-04324,Digital & IT,Data Analyst,2024-08-19,,1,Band-2,Jakarta
EMP-04325,Karyawan-04325,Digital & IT,Software Engineer,2023-02-26,,1,Band-2,Bandung
EMP-04326,Karyawan-04326,Digital,QA Engineer,2017-02-09,,1,Band-1,Bandung
EMP-04327,Karyawan-04327,Tech,UI/UX Designer,2015-09-06,,1,Band-2,Bandung
EMP-04328,Karyawan-04328,TECHNOLOGY,QA Engineer,2021-10-03,,1,Band-3,Semarang
EMP-04329,Karyawan-04329,Digital & IT,UI/UX Designer,2015-12-19,,1,Band-1,Jakarta
